u,v,key,edge_id,from,to,length
396152104,445160750,0,"[37923518, 37923519]",445160750,396152104,216.128
396152104,2390039079,0,37923518,2390039079,396152104,122.05299999999998
396152104,396152107,0,575322744,396152104,396152107,102.614
396152107,445160703,0,338984105,396152107,445160703,60.989000000000004
396152107,2390039092,0,338984106,396152107,2390039092,30.040999999999997
396152107,445160750,0,285514967,445160750,396152107,115.692
396152109,929536010,0,285514971,929536010,396152109,139.958
396152109,445160700,0,34439045,396152109,445160700,116.12
396152109,445160730,0,37923485,445160730,396152109,131.571
396152109,445160703,0,929005453,445160703,396152109,34.827
396152115,929571467,0,34439045,396152115,929571467,44.751999999999995
396152115,445160700,0,34439045,445160700,396152115,313.7
396152115,445160753,0,230513600,445160753,396152115,80.962
396152144,453215861,0,38360352,453215861,396152144,165.766
396152144,396152149,0,449610862,396152144,396152149,57.769
396152149,396152153,0,449610862,396152149,396152153,58.519000000000005
396152153,4580203719,0,73552853,4580203719,396152153,83.44299999999998
396152153,466838488,0,73552853,466838488,396152153,165.91899999999998
396152160,457060451,0,38585209,457060451,396152160,171.389
396152160,396152163,0,172870526,396152160,396152163,93.84100000000001
396152160,415994096,0,172870526,415994096,396152160,75.217
396152163,453215792,0,38360303,453215792,396152163,167.081
396152163,903659523,0,172870526,396152163,903659523,74.699
396152163,453215835,0,358275691,453215835,396152163,164.889
396152166,453215775,0,78063533,396152166,453215775,163.488
396152166,396152169,0,172870526,396152166,396152169,169.87099999999998
396152166,457060450,0,558094279,457060450,396152166,91.466
396152166,903659523,0,172870526,903659523,396152166,62.711999999999996
396152169,453215454,0,34439046,453215454,396152169,163.883
396152169,457060449,0,34439046,457060449,396152169,94.843
396152169,457059632,0,172870526,396152169,457059632,146.591
396152173,457059632,0,679147631,457059632,396152173,66.57
396152173,466860201,0,39078041,466860201,396152173,55.391000000000005
396152173,4580356865,0,829467569,4580356865,396152173,27.711
396152176,457060449,0,34439046,457060449,396152176,73.772
396152176,4639908312,0,34439046,4639908312,396152176,55.811
396152176,466860165,0,39078062,466860165,396152176,200.618
396152176,453215777,0,78172687,453215777,396152176,163.641
396152184,457060453,0,34439046,457060453,396152184,163.87
396152184,453215605,0,922882443,396152184,453215605,165.54500000000002
396152184,2812273137,0,922882444,2812273137,396152184,87.079
396152184,453215601,0,"[28491825, 934431429]",453215601,396152184,163.147
396152187,396152192,0,922882444,396152192,396152187,192.599
396152187,2812273137,0,922882444,2812273137,396152187,79.97
396152187,466875975,0,934430008,396152187,466875975,97.98
396152187,396152196,0,925184008,396152196,396152187,164.327
396152192,396152216,0,34439049,396152192,396152216,176.687
396152192,466875988,0,"[628388578, 78063532]",466875988,396152192,66.12299999999999
396152192,453215457,0,628388579,453215457,396152192,121.089
396152196,396152216,0,922882435,396152196,396152216,179.305
396152196,453215605,0,78063533,453215605,396152196,168.75300000000001
396152196,453215726,0,922882430,453215726,396152196,139.474
396152200,453215601,0,76695768,453215601,396152200,163.826
396152200,396152203,0,922882436,396152200,396152203,111.806
396152200,466875975,0,922882436,466875975,396152200,68.022
396152203,466876000,0,338721548,466876000,396152203,158.463
396152203,457059791,0,"[925184009, 934430007]",457059791,396152203,45.835
396152206,453215601,0,28491825,396152206,453215601,149.321
396152206,3458611935,0,34439048,3458611935,396152206,48.608000000000004
396152206,457059659,0,34439048,457059659,396152206,332.6820000000001
396152209,396152212,0,338721548,396152212,396152209,112.7
396152209,466876000,0,338721548,466876000,396152209,56.968
396152209,396152219,0,628388577,396152209,396152219,128.141
396152209,466875988,0,628388578,466875988,396152209,172.881
396152212,453215764,0,128137557,396152212,453215764,163.94
396152212,9948057977,0,842289309,9948057977,396152212,109.577
396152216,453215737,0,922882435,396152216,453215737,60.040000000000006
396152219,466876029,0,231404618,466876029,396152219,14.833
396152219,3458604092,0,231404621,396152219,3458604092,326.53299999999996
396152219,453215488,0,247061291,453215488,396152219,370.117
396152225,453215477,0,231404613,396152225,453215477,168.39299999999997
396152225,396152228,0,"[34439050, 426402723]",396152228,396152225,88.40199999999999
396152225,466876029,0,231404613,466876029,396152225,206.49
396152228,396152231,0,"[426402722, 578287204]",396152231,396152228,115.46099999999998
396152228,457051457,0,578287205,457051457,396152228,164.515
396152228,453215766,0,426402725,453215766,396152228,169.86700000000002
396152231,4212928894,0,426403447,396152231,4212928894,30.965
408495087,6777610041,0,575381693,408495087,6777610041,78.24
409011544,444959880,0,917069933,409011544,444959880,236.00400000000002
409011544,444959878,0,932946872,444959878,409011544,50.253
409011544,1849075710,0,1031635500,1849075710,409011544,121.299
409011547,2283841571,0,59428909,409011547,2283841571,114.767
409011547,457551668,0,237529447,457551668,409011547,141.977
409011547,1955005723,0,398378585,1955005723,409011547,199.29299999999998
409011555,457051430,0,230629159,457051430,409011555,132.442
409011555,466875713,0,426403447,466875713,409011555,26.56
415994092,1828182278,0,"[449611068, 134462239]",415994092,1828182278,169.963
415994092,453215796,0,171846688,415994092,453215796,109.47999999999999
415994092,1828186370,0,"[449611102, 449611103]",1828186370,415994092,19.582
415994096,4465584392,0,38360301,415994096,4465584392,80.87700000000001
415994096,415994097,0,449610532,415994096,415994097,74.273
415994096,1828182278,0,449611069,1828182278,415994096,168.614
415994097,415994098,0,449610532,415994097,415994098,110.49
415994097,4465584392,0,449610790,4465584392,415994097,31.283
415994098,8956504179,0,134462243,415994098,8956504179,2.641
415994098,453215556,0,"[859713658, 449610534]",415994098,453215556,22.154
415994098,453215817,0,78063528,453215817,415994098,84.823
415994105,453215711,0,38360297,453215711,415994105,148.195
415994105,4580292732,0,449609814,4580292732,415994105,6.679
418517426,445043841,0,27238962,445043841,418517426,105.91799999999999
418517426,445043624,0,183462542,418517426,445043624,160.79
418517426,445043835,0,183462562,418517426,445043835,204.01200000000003
418517426,778066243,0,183462542,778066243,418517426,87.675
418517427,4293928070,0,27238983,4293928070,418517427,45.885000000000005
418517427,445043502,0,237048446,418517427,445043502,243.368
418517427,418517428,0,237048446,418517428,418517427,38.702
418517428,445043481,0,278923388,445043481,418517428,293.027
418517428,1420074026,0,679361689,1420074026,418517428,22.844
434003382,2449978337,0,37253820,2449978337,434003382,47.743
434003385,8815902832,0,37253820,434003385,8815902832,53.529
434003385,434003387,0,37253820,434003387,434003385,154.202
434003385,437564184,0,616156469,437564184,434003385,94.65599999999999
434003387,929701837,0,79667605,929701837,434003387,60.401
434003387,929701842,0,237048463,929701842,434003387,77.038
435923742,435923754,0,37355066,435923742,435923754,132.326
435923742,778008951,0,"[935450033, 231127860]",435923742,778008951,96.13600000000001
435923754,453215423,0,359834758,453215423,435923754,134.709
435923754,2395678533,0,231159212,2395678533,435923754,132.421
435923756,453215802,0,359834760,453215802,435923756,71.539
435923756,1270255392,0,38360289,1270255392,435923756,80.199
435923756,453215423,0,359834758,453215423,435923756,196.601
435923762,435923770,0,"[1087751385, 168667426]",435923762,435923770,180.38800000000003
435923762,435923767,0,247061294,435923762,435923767,120.525
435923762,4505383456,0,"[586443780, 13972584, 936492981, 936492982, 679365053, 679365055]",435923762,4505383456,1124.511
435923762,6354856084,0,935524976,6354856084,435923762,13.381
435923763,4580399224,0,832370234,435923763,4580399224,63.632
435923763,2575683968,0,78063526,435923763,2575683968,69.232
435923763,453215734,0,832370235,453215734,435923763,132.054
435923763,4098016352,0,37355068,4098016352,435923763,257.66200000000003
435923765,435923766,0,237455930,435923765,435923766,222.213
435923765,4098016352,0,984506578,435923765,4098016352,104.377
435923765,453215757,0,842289314,453215757,435923765,107.73299999999999
435923766,453215737,0,832370234,435923766,453215737,111.926
435923766,4580399224,0,832370234,4580399224,435923766,48.137
435923767,453215457,0,247027164,435923767,453215457,137.719
435923767,2539716787,0,842289314,435923767,2539716787,95.46
435923767,453215762,0,247061295,453215762,435923767,94.934
435923770,435923772,0,37355075,435923770,435923772,77.334
435923770,1828214854,0,453860217,435923770,1828214854,25.03
435923770,453215764,0,"[935473785, 128137557]",453215764,435923770,164.68299999999996
435923772,2596167750,0,38584369,2596167750,435923772,65.337
435923772,457051352,0,253726354,435923772,457051352,44.445
435923774,435923775,0,426402732,435923774,435923775,126.033
435923774,457051364,0,679147522,457051364,435923774,20.258000000000003
435923774,457051399,0,935473783,457051399,435923774,88.195
435923775,457051355,0,"[426402738, 38584370]",457051355,435923775,115.945
435923775,1952911579,0,"[38584370, 426402739]",1952911579,435923775,78.95400000000001
435923775,453215766,0,426402732,435923775,453215766,165.899
437564184,437564550,0,252065122,437564184,437564550,255.65200000000002
437564450,2814556783,0,424940062,437564450,2814556783,73.40199999999999
437564450,4248771134,0,237048482,4248771134,437564450,39.342999999999996
437564450,6896511357,0,424940062,6896511357,437564450,36.922
437564550,461894918,0,252065774,437564550,461894918,79.702
437564550,437564551,0,37431944,437564551,437564550,141.811
437564551,929701842,0,237048463,437564551,929701842,96.495
437564551,461894915,0,976708003,461894915,437564551,78.978
437564551,929701846,0,251826975,929701846,437564551,67.935
437564553,929701844,0,38882818,929701844,437564553,43.362
437564553,929701846,0,251826975,437564553,929701846,77.286
437564553,461894881,0,251826976,461894881,437564553,78.23299999999999
437564553,4348977689,0,237048486,4348977689,437564553,67.253
437564554,461879297,0,237048484,461879297,437564554,82.789
437564554,4348977689,0,237048486,437564554,4348977689,109.255
437564554,461879295,0,237048485,461879295,437564554,149.38299999999998
437564779,6896511357,0,736591595,6896511357,437564779,21.119
437564796,4247542961,0,251833165,437564796,4247542961,74.419
437564796,4275522111,0,944307493,4275522111,437564796,10.958
437564800,452091629,0,251831618,437564800,452091629,130.035
437564800,929634844,0,651692205,929634844,437564800,79.135
437564800,4176896591,0,"[1031150099, 38306030]",4176896591,437564800,176.101
440421660,4639908312,0,34439046,4639908312,440421660,106.746
440421660,453215779,0,38360286,453215779,440421660,163.075
440421660,466860654,0,"[448213347, 39078079]",466860654,440421660,89.611
440421660,457059263,0,448210020,457059263,440421660,109.673
444959641,444959643,0,16257487,444959643,444959641,173.146
444959641,444960277,0,37909864,444960277,444959641,67.984
444959643,444960275,0,37909862,444960275,444959643,60.888999999999996
444959647,444959814,0,184086161,444959647,444959814,116.04500000000002
444959647,1727245143,0,589515206,444959647,1727245143,96.966
444959649,444960275,0,37909862,444960275,444959649,71.857
444959649,444959652,0,589515206,444959649,444959652,299.449
444959652,457560075,0,589515206,444959652,457560075,30.77
444959655,457563200,0,37909866,457563200,444959655,217.108
444959655,457560075,0,589515206,457560075,444959655,91.263
444959672,444959915,0,424410681,444959672,444959915,112.31
444959672,444959901,0,424410681,444959901,444959672,133.819
444959672,4503512765,0,424410718,4503512765,444959672,161.791
444959738,444960275,0,37909863,444960275,444959738,95.943
444959760,444959828,0,418821251,444959760,444959828,110.20100000000001
444959760,2006973631,0,943000090,2006973631,444959760,121.94399999999999
444959781,444960260,0,38630650,444959781,444960260,21.316
444959781,4350118091,0,"[38630336, 38630341, 72767347, 474493464, 474493465]",444959781,4350118091,824.835
444959781,2584006344,0,252344058,2584006344,444959781,173.38
444959814,2006973653,0,424210762,444959814,2006973653,119.764
444959828,1945948398,0,424210759,444959828,1945948398,109.54299999999999
444959828,2006973653,0,799528127,2006973653,444959828,118.94500000000001
444959835,444960068,0,37909828,444960068,444959835,181.039
444959847,457560077,0,199890396,444959847,457560077,246.452
444959847,1945948398,0,199890396,1945948398,444959847,111.915
444959847,2390789109,0,454576375,2390789109,444959847,18.984
444959856,444959915,0,424415193,444959856,444959915,161.403
444959856,2098758068,0,448209710,2098758068,444959856,115.566
444959856,2441819554,0,448209708,2441819554,444959856,146.845
444959859,4238358253,0,1079616572,444959859,4238358253,61.645
444959859,9404907591,0,165623489,9404907591,444959859,51.866
444959859,2079100814,0,423640303,444959859,2079100814,197.452
444959859,444960177,0,424421108,444960177,444959859,171.105
444959868,444959870,0,424426369,444959870,444959868,107.195
444959870,3833363861,0,"[424426369, 15808108]",3833363861,444959870,184.11799999999997
444959878,1849075703,0,1014599870,1849075703,444959878,194.54100000000003
444959880,1849075703,0,38628465,444959880,1849075703,143.113
444959880,1997444089,0,917069933,444959880,1997444089,83.14600000000002
444959885,1964678692,0,"[27238788, 935537751]",444959885,1964678692,160.395
444959885,444959915,0,424410681,444959915,444959885,108.655
444959885,445798502,0,27238788,445798502,444959885,64.707
444959901,4503512770,0,37909804,444959901,4503512770,162.58599999999998
444959901,461150736,0,424410681,461150736,444959901,132.033
444959903,4231980476,0,37909812,4231980476,444959903,347.116
444959903,7288145231,0,448210018,7288145231,444959903,88.948
444959906,3833363862,0,230629147,444959906,3833363862,61.907
444959906,3839380468,0,380619089,444959906,3839380468,163.303
444959909,4640179692,0,230629147,444959909,4640179692,67.717
444959909,466875948,0,39078626,444959909,466875948,109.54500000000002
444959909,457059608,0,39078626,457059608,444959909,27.49
444959909,2461661730,0,230629147,2461661730,444959909,61.739000000000004
444959915,2098758067,0,424415193,444959915,2098758067,160.936
444959934,4231981402,0,79159684,4231981402,444959934,15.015
444959934,4231981406,0,358278703,444959934,4231981406,16.877
444959934,1952682597,0,184753515,1952682597,444959934,185.879
444959936,1954046171,0,358278702,1954046171,444959936,95.434
444959936,5057624183,0,37909851,5057624183,444959936,196.20000000000002
444959936,444959938,0,358278702,444959938,444959936,57.982
444959938,444959974,0,37909853,444959938,444959974,496.15399999999994
444959938,444960177,0,424421106,444960177,444959938,201.35899999999998
444959938,924851227,0,424421114,444959938,924851227,64.041
444959947,8648856139,0,37909817,8648856139,444959947,128.73700000000002
444959947,1952573066,0,37909818,444959947,1952573066,488.32
444959947,1954046206,0,856727653,1954046206,444959947,23.651
444959974,1954046106,0,423640299,1954046106,444959974,38.455
444959974,4503509300,0,423640299,4503509300,444959974,354.276
444960023,4236744059,0,79154507,444960023,4236744059,85.5
444960023,2395144766,0,79154507,2395144766,444960023,172.85199999999998
444960023,4236744037,0,504791813,4236744037,444960023,224.33399999999997
444960062,1952817282,0,37909826,444960062,1952817282,151.32000000000002
444960062,4350479247,0,37909827,4350479247,444960062,25.62
444960062,1952573112,0,37909827,1952573112,444960062,65.819
444960062,4201147892,0,37909832,444960062,4201147892,200.66699999999997
444960068,1952529564,0,184765907,1952529564,444960068,67.961
444960068,4350479247,0,598422932,4350479247,444960068,51.845
444960089,4278283636,0,244923480,444960089,4278283636,30.307
444960089,4201147897,0,423640299,4201147897,444960089,105.62400000000001
444960089,1952817273,0,244923479,1952817273,444960089,26.344
444960177,4231980476,0,424421117,4231980476,444960177,130.08700000000002
444960177,3841809423,0,230629158,3841809423,444960177,166.70699999999997
444960227,4640178733,0,"[37909844, 37909846]",4640178733,444960227,367.40900000000005
444960227,4200952605,0,152424414,444960227,4200952605,74.34899999999999
444960227,4200952544,0,152424414,4200952544,444960227,31.266000000000002
444960258,2418337389,0,424211021,444960258,2418337389,52.123
444960258,2006973653,0,799528126,444960258,2006973653,108.968
444960260,8652139870,0,38630650,444960260,8652139870,19.598
444960260,8652139871,0,933438109,444960260,8652139871,17.66
444960266,8652139871,0,37909859,8652139871,444960266,252.091
444960266,444960268,0,425923715,444960266,444960268,191.32299999999998
444960268,4350117967,0,37909861,4350117967,444960268,113.631
444960268,444960269,0,425923715,444960268,444960269,199.76600000000002
444960269,444960270,0,425923716,444960270,444960269,82.21600000000001
444960270,4350117963,0,781038732,444960270,4350117963,3.516
444960270,457564828,0,38630648,457564828,444960270,101.09899999999999
444960275,444960277,0,37909863,444960277,444960275,176.44400000000002
445042742,2368800294,0,"[8377160, 424572754]",445042742,2368800294,207.756
445042742,457055058,0,424572762,457055058,445042742,61.138000000000005
445042742,4503211022,0,424572754,4503211022,445042742,161.79499999999996
445042750,445043799,0,37916527,445042750,445043799,125.28
445042750,445042751,0,183489045,445042750,445042751,158.006
445042751,445043803,0,37916524,445043803,445042751,79.58699999999999
445042751,445042752,0,183489045,445042751,445042752,139.66899999999998
445042752,445043730,0,128508557,445043730,445042752,39.751
445042752,445042753,0,183489045,445042752,445042753,135.00799999999998
445042753,445043730,0,621593275,445043730,445042753,129.86
445042754,457055028,0,"[272320520, 231245220, 928981781]",445042754,457055028,414.28900000000004
445042754,661212055,0,231245219,661212055,445042754,71.137
445042754,2389062251,0,"[333520058, 866553014, 866553015]",2389062251,445042754,50.128
445042755,8932144981,0,710195117,445042755,8932144981,119.79700000000001
445042755,445042786,0,245958752,445042786,445042755,140.739
445042757,445042795,0,37916349,445042757,445042795,171.942
445042757,6595269574,0,705005532,445042757,6595269574,40.393
445042757,6595319985,0,"[944799665, 944799666, 705005532]",6595319985,445042757,72.261
445042758,445042768,0,37916342,445042758,445042768,131.976
445042758,2389060577,0,702319652,2389060577,445042758,91.298
445042759,2814556790,0,51835037,2814556790,445042759,36.254
445042759,445042761,0,37916339,445042759,445042761,202.63299999999998
445042761,4307635020,0,"[37916339, 431552166]",445042761,4307635020,316.613
445042764,445042765,0,37916341,445042764,445042765,87.7
445042764,445042769,0,37916342,445042769,445042764,268.742
445042764,4307635020,0,"[37916341, 945223174]",4307635020,445042764,120.5
445042765,661212096,0,37916341,445042765,661212096,19.562
445042765,445042771,0,37916352,445042771,445042765,243.934
445042766,2530563762,0,37916351,445042766,2530563762,62.305
445042766,445042956,0,37916358,445042956,445042766,148.67600000000002
445042766,8003099020,0,"[945192154, 945192155]",445042766,8003099020,124.94700000000002
445042766,661212096,0,37916341,661212096,445042766,170.596
445042768,445042769,0,37916342,445042768,445042769,117.353
445042768,445042796,0,705005536,445042796,445042768,89.29
445042769,445042771,0,37916343,445042769,445042771,87.385
445042771,445042773,0,37916343,445042771,445042773,74.44800000000001
445042771,445042796,0,37916352,445042796,445042771,117.309
445042773,445042774,0,37916343,445042773,445042774,84.24300000000001
445042773,445042795,0,37916349,445042795,445042773,117.454
445042774,445042776,0,37916343,445042774,445042776,125.515
445042774,445042797,0,37916351,445042774,445042797,124.68700000000001
445042774,2530563762,0,37916351,2530563762,445042774,149.106
445042776,2530563802,0,37916343,445042776,2530563802,23.708
445042776,6621565033,0,237048499,445042776,6621565033,142.46
445042776,2389062263,0,237048499,2389062263,445042776,78.571
445042786,445042790,0,237048502,445042790,445042786,113.64399999999999
445042786,6621565033,0,237048499,6621565033,445042786,33.514
445042790,445043071,0,37916373,445042790,445043071,83.745
445042790,2530563802,0,237048502,2530563802,445042790,66.887
445042792,2530563802,0,237048502,445042792,2530563802,78.328
445042792,2389062263,0,447007235,445042792,2389062263,30.497
445042792,445042794,0,237048502,445042794,445042792,83.706
445042792,445043075,0,37916372,445043075,445042792,43.224
445042794,4348999868,0,51835049,445042794,4348999868,148.615
445042794,2389062275,0,252792311,2389062275,445042794,41.994
445042795,445042796,0,705005536,445042795,445042796,61.883
445042795,445042797,0,705005536,445042797,445042795,80.94800000000001
445042797,3609406634,0,37916351,445042797,3609406634,74.677
445042797,6621565033,0,705005536,6621565033,445042797,121.512
445042803,4307635538,0,37916358,4307635538,445042803,106.643
445042803,661212096,0,"[281624193, 37916353]",445042803,661212096,334.457
445042803,2449978369,0,281624193,2449978369,445042803,223.718
445042845,445042926,0,37916499,445042845,445042926,137.249
445042845,8753316633,0,14517187,445042845,8753316633,113.987
445042925,445042926,0,128508563,445042926,445042925,147.388
445042925,445043696,0,37916524,445043696,445042925,192.431
445042926,445043691,0,128508555,445042926,445043691,196.64000000000001
445042926,458788030,0,128508563,458788030,445042926,98.322
445042927,8747129200,0,944404758,445042927,8747129200,5.08
445042927,2389087306,0,230398376,445042927,2389087306,35.551
445042956,4307635538,0,37916358,4307635538,445042956,13.892
445042956,3701154929,0,37916359,3701154929,445042956,184.454
445042995,1938339438,0,183462522,445042995,1938339438,192.048
445042995,445042997,0,532967532,445042997,445042995,97.264
445042997,3375721596,0,333520069,445042997,3375721596,65.00200000000001
445042997,1938339514,0,424572744,1938339514,445042997,191.96
445043024,661211993,0,"[37916367, 37916365, 944843847]",445043024,661211993,73.02099999999999
445043024,6564989830,0,"[279007739, 279007740, 944843845]",445043024,6564989830,183.02099999999996
445043035,3609406629,0,37916369,3609406629,445043035,65.282
445043035,6564989830,0,1031685922,6564989830,445043035,24.493
445043071,3609406632,0,37916369,3609406632,445043071,217.56399999999996
445043071,445043075,0,37916369,445043075,445043071,145.21099999999998
445043071,2389060503,0,945192153,445043071,2389060503,145.30599999999998
445043075,8890725858,0,37916372,8890725858,445043075,144.818
445043082,5571096466,0,582543454,445043082,5571096466,14.088
445043082,445043182,0,961097960,445043082,445043182,35.428
445043082,445043180,0,521381109,445043180,445043082,114.42399999999999
445043082,445043356,0,"[438638506, 37916463]",445043356,445043082,303.827
445043088,8890725866,0,961097959,445043088,8890725866,16.293
445043088,445043180,0,181593980,445043088,445043180,52.114
445043088,2580267330,0,961097965,445043088,2580267330,117.869
445043088,2389060503,0,252790571,2389060503,445043088,11.382
445043093,4307614262,0,961097965,445043093,4307614262,151.052
445043093,2580267330,0,961097965,2580267330,445043093,34.815
445043093,6593923434,0,37916411,6593923434,445043093,207.43400000000003
445043099,445043101,0,128515116,445043099,445043101,81.315
445043099,929726048,0,37916388,929726048,445043099,112.312
445043099,4307614262,0,961097965,4307614262,445043099,176.50900000000001
445043101,2389084586,0,37916405,445043101,2389084586,113.438
445043101,2580269444,0,128515109,445043101,2580269444,62.917
445043101,929726106,0,251867549,929726106,445043101,32.99
445043108,445043594,0,128508554,445043594,445043108,81.595
445043137,6593923434,0,37916375,6593923434,445043137,123.267
445043147,4171940001,0,37916388,4171940001,445043147,121.529
445043147,6593923434,0,37916375,445043147,6593923434,228.911
445043147,929726048,0,37916388,929726048,445043147,63.587999999999994
445043156,4307614410,0,128508551,445043156,4307614410,81.198
445043156,445043686,0,37916494,445043156,445043686,105.459
445043163,445043594,0,37916483,445043594,445043163,117.718
445043180,2389060514,0,856557594,445043180,2389060514,13.432
445043180,2580267329,0,37916421,2580267329,445043180,107.708
445043182,445043356,0,251867314,445043182,445043356,265.149
445043182,445043185,0,"[961097960, 237048437]",445043182,445043185,70.887
445043185,3495827064,0,37916452,445043185,3495827064,219.767
445043185,2449978391,0,237048441,445043185,2449978391,151.062
445043185,2389060511,0,582543456,2389060511,445043185,14.317
445043190,445044187,0,424630792,445044187,445043190,101.869
445043191,445044395,0,8579186,445043191,445044395,197.56799999999998
445043191,5407688432,0,970715873,5407688432,445043191,5.419
445043213,6892826154,0,128515109,445043213,6892826154,82.262
445043213,445043235,0,37916421,445043213,445043235,73.83200000000001
445043213,2527915002,0,128515109,2527915002,445043213,84.029
445043233,4307614255,0,37916421,445043233,4307614255,133.567
445043233,445043241,0,37916430,445043233,445043241,74.434
445043233,445043235,0,37916421,445043235,445043233,164.862
445043235,445043256,0,75316976,445043256,445043235,83.017
445043241,445043243,0,37916430,445043241,445043243,154.582
445043241,445043256,0,37916435,445043256,445043241,198.221
445043243,445043318,0,447007234,445043243,445043318,95.285
445043243,445043325,0,447007234,445043325,445043243,90.041
445043256,445043269,0,75316976,445043269,445043256,160.13400000000001
445043269,445043318,0,788308776,445043318,445043269,105.127
445043325,445043342,0,37916461,445043342,445043325,99.687
445043325,3495827064,0,37916452,3495827064,445043325,126.779
445043342,445043356,0,37916462,445043356,445043342,59.245
445043342,6593836242,0,37916461,6593836242,445043342,115.67
445043469,445043476,0,1024362617,445043469,445043476,119.842
445043469,1420099941,0,128515119,445043469,1420099941,59.309
445043469,1420150299,0,"[1024362617, 278923387]",1420150299,445043469,99.629
445043476,445043481,0,1024362615,445043476,445043481,59.992999999999995
445043476,2389087293,0,128515117,2389087293,445043476,64.927
445043481,445044126,0,37916549,445043481,445044126,138.288
445043502,445043506,0,237048446,445043502,445043506,74.787
445043502,445044565,0,142906168,445044565,445043502,232.129
445043506,445043513,0,237048446,445043506,445043513,154.445
445043506,445044045,0,37916536,445044045,445043506,226.72600000000003
445043513,445043760,0,142906166,445043513,445043760,110.63199999999999
445043546,445043594,0,37916483,445043594,445043546,147.008
445043573,445044238,0,128511288,445044238,445043573,70.788
445043573,445044126,0,128511288,445044126,445043573,71.254
445043573,1420074026,0,"[679361689, 128515118]",445043573,1420074026,184.82
445043594,8747129200,0,128508556,8747129200,445043594,74.265
445043618,1420074010,0,27238983,1420074010,445043618,81.67
445043618,1420074024,0,1025373865,445043618,1420074024,53.586
445043618,445043624,0,128511298,445043624,445043618,172.052
445043624,3035352760,0,183462529,445043624,3035352760,134.151
445043624,445044426,0,128511294,445044426,445043624,82.277
445043634,445043851,0,142906167,445043851,445043634,152.16000000000003
445043634,445043640,0,1031693259,445043640,445043634,136.709
445043640,4293921054,0,37916626,445043640,4293921054,58.07
445043640,445044453,0,848518677,445044453,445043640,203.08700000000002
445043686,445043691,0,37916494,445043686,445043691,90.521
445043686,2832188879,0,38709149,2832188879,445043686,136.179
445043691,445043696,0,37916494,445043691,445043696,140.816
445043691,445043723,0,128508555,445043691,445043723,50.212
445043696,458788039,0,37916524,458788039,445043696,50.817
445043696,445043699,0,37916494,445043696,445043699,172.70100000000002
445043699,445043799,0,37916527,445043799,445043699,103.677
445043723,445043730,0,128508561,445043723,445043730,50.892
445043723,458788039,0,38709150,458788039,445043723,138.812
445043730,445043803,0,37916511,445043803,445043730,136.622
445043751,445044050,0,128511294,445043751,445044050,138.137
445043751,445043754,0,142906166,445043754,445043751,89.264
445043751,445044432,0,128511294,445044432,445043751,109.075
445043754,1563686063,0,142906169,1563686063,445043754,59.062
445043754,4293920629,0,142906166,4293920629,445043754,41.664
445043760,4293920629,0,142906166,445043760,4293920629,66.816
445043799,4307595923,0,37916511,445043799,4307595923,55.633
445043803,458788039,0,37916524,458788039,445043803,51.082
445043803,4307595923,0,37916511,4307595923,445043803,108.471
445043819,3158767971,0,310454386,3158767971,445043819,48.282000000000004
445043819,1938339290,0,310454393,445043819,1938339290,111.996
445043819,445043835,0,183462562,445043835,445043819,135.177
445043819,4293806222,0,37916643,4293806222,445043819,77.017
445043835,445044418,0,37916642,445044418,445043835,108.55900000000001
445043841,445044050,0,37916536,445044050,445043841,164.116
445043841,445043847,0,27238962,445043847,445043841,137.158
445043847,445043851,0,27238962,445043851,445043847,98.12299999999999
445044045,445044050,0,37916536,445044050,445044045,96.438
445044045,1563686063,0,142906169,445044045,1563686063,78.427
445044045,445044565,0,142906169,445044565,445044045,97.454
445044050,445044426,0,128511294,445044050,445044426,95.333
445044063,4293806222,0,37916643,445044063,4293806222,102.52199999999999
445044100,445044666,0,37916646,445044666,445044100,181.61599999999999
445044137,8740325989,0,246708372,445044137,8740325989,74.678
445044137,2210723825,0,246708372,2210723825,445044137,47.133
445044187,7280183488,0,235497116,445044187,7280183488,115.419
445044187,2435474871,0,212723117,2435474871,445044187,148.614
445044187,2449978409,0,435973655,2449978409,445044187,15.284
445044238,445044250,0,37916557,445044238,445044250,103.857
445044238,445044254,0,37916557,445044254,445044238,83.979
445044250,445044310,0,37916568,445044310,445044250,65.584
445044250,445044254,0,37916557,445044250,445044254,21.415
445044254,8657003417,0,128511299,8657003417,445044254,161.46400000000003
445044310,445044598,0,37916640,445044598,445044310,154.181
445044310,445044403,0,1025373864,445044310,445044403,96.489
445044310,1420074023,0,128511296,1420074023,445044310,58.742
445044376,2435474915,0,235497117,445044376,2435474915,44.906
445044376,2382948305,0,229739163,445044376,2382948305,126.67800000000001
445044376,2382948300,0,128519863,2382948300,445044376,32.866
445044382,1420099946,0,235497115,1420099946,445044382,7.313
445044382,1420099939,0,230597451,445044382,1420099939,187.03900000000002
445044382,5407688432,0,430125563,5407688432,445044382,112.63
445044395,4293910188,0,560266874,4293910188,445044395,63.731
445044403,1938339274,0,371375600,445044403,1938339274,129.06599999999997
445044403,1420074023,0,1006443247,1420074023,445044403,104.37
445044418,1938339290,0,310454389,1938339290,445044418,130.322
445044418,3035352760,0,858471835,3035352760,445044418,12.263
445044418,8002929479,0,37916642,8002929479,445044418,8.549
445044426,445044565,0,37916638,445044565,445044426,93.951
